link,address,name
https://www.zomato.com/indore/tasty-sweets-hig-lig,"48/12, Patni Pura, Malwa Mill Main Road, HIG LIG, Indore",Tasty Sweets
https://www.zomato.com/indore/london-salon-cafe-old-palasia,"334, Madhuban Appartment Saket, Saket Nagar, Indore",London Salon & Cafe
https://www.zomato.com/indore/chill-baby-kitchen-vijay-nagar,"Fh-19, Scheme 54, Vijay Nagar, Indore",Chill Baby Kitchen
https://www.zomato.com/indore/tamilan-restro-hig-lig,"9/6, Nadhiya Nagar, lighig, Indore, HIG-LIG, Indore",Tamilan Restro
https://www.zomato.com/indore/wish-any-dish-hig-lig,"111- LIG Colony, Behind Apollo Hospital, HIG-LIG, Indore",Wish Any Dish
https://www.zomato.com/indore/tiffin-box-annapurna-road,"266, Ganesh Villa Usha Nagar Extension, Annapurna Road, Indore",Tiffin Box
https://www.zomato.com/indore/good-one-milk-and-icecream-parlour-vijay-nagar,"G-1/318, MR-5, Mahalaxmi Nagar, Vijay Nagar, Indore",Good One Milk And Icecream Parlour
https://www.zomato.com/indore/black-pearl-1-vijay-nagar,"Scheme 134, Chitragupt Square, Nipania, Vijay Nagar, Indore",Black Pearl
https://www.zomato.com/indore/jai-bhawani-kitchen-hig-lig,"450/6, Nehru Nagar, Mankamneshwar Mandir, HIG-LIG, Indore",Jai Bhawani Kitchen
https://www.zomato.com/indore/ci-gusta-vijay-nagar,"191, Sector A, Near Jas Garden, Mahalaxmi Nagar, Near Vijay Nagar, Indore",Ci Gusta
https://www.zomato.com/indore/bhairav-chat-jail-road,"Shop 5, Chiman Bagh, Jail Road, Indore",Bhairav Chat
https://www.zomato.com/indore/punjabi-thath-vijay-nagar,"B-241, Tulsi Nagar, Vijay Nagar, Indore",Punjabi Thath
https://www.zomato.com/indore/tasty-hig-lig,"48/12, Patnipura Squre, Malwa Mill Main Road, HIG-LIG, Indore",Tasty
https://www.zomato.com/indore/bun-tea-vijay-nagar,"B 178, Bulandshahr Schme 113, Behind Naksharta, Vijay Nagar, Indore",Bun Tea
https://www.zomato.com/indore/kitchen-365-khajrana,"57, Swarna Bagh Colony, Khajrana, Indore",Kitchen 365
https://www.zomato.com/indore/shree-balaji-bhojnalaya-restaurant-hig-lig,"LIG Main Road, Near Shiv Mandir, Subhash Nagar, Pardesipura, Near HIG-LIG, Indore",Shree Balaji Bhojnalaya & Restaurant
https://www.zomato.com/indore/home-made-tiffin-services-yn-road,"1172, Kulkarni Ka Bhatta, Shilnath Camp, YN Road, Indore",Home Made Tiffin Services
https://www.zomato.com/indore/2-kashh-cafe-vijay-nagar,"24, Meghdut Garden, Scheme 54, Vijay Nagar, Indore",2 Kashh Cafe
https://www.zomato.com/indore/samys-kitchen-vijay-nagar,"229 A, Tulsi Nagar, Vijay Nagar, Indore",Samy's Kitchen
https://www.zomato.com/indore/the-taste-of-punjabi-vijay-nagar,"Scheme 78, Vijay Nagar, Indore",The Taste Of Punjabi
https://www.zomato.com/indore/indian-zaika-restaurant-press-complex,"2, Chhoti Khajrana, Near Masjid, A B Road, Press Complex, Indore",Indian Zaika Restaurant
https://www.zomato.com/indore/paapi-pet-1-vijay-nagar,"1/6, Vijay Nagar, Indore",Paapi Pet
https://www.zomato.com/indore/spice-n-rice-vijay-nagar,"Shop 2, Plot 124/A, Mahalaxmi Nagar, Vijay Nagar, Indore",Spice N Rice
https://www.zomato.com/indore/your-favourite-meal-vijay-nagar,"19/15, Gajanand Jhade, Scheme 54, Vijay Nagar, Indore",Your Favourite Meal
https://www.zomato.com/indore/manjeet-veg-restaurant-vijay-nagar,"R 396, Mahalaxmi Nagar, Nariman Point Road, Vijay Nagar, Indore",Manjeet Veg Restaurant
https://www.zomato.com/indore/sarafawala-vijay-nagar,"401, SDA Denmark Residency, Golden Palms, Sch 136, Dewasnaka, Vijay Nagar, Indore",Sarafawala
https://www.zomato.com/indore/sarafawala-vijay-nagar,"401, SDA Denmark Residency, Golden Palms, Sch 136, Dewasnaka, Vijay Nagar, Indore",Sarafawala
https://www.zomato.com/indore/bundelkhand-happy-chinese-center-vijay-nagar,"Meghdoot Garden, Vijay Nagar, Indore",Bundelkhand Happy Chinese Center
https://www.zomato.com/indore/maa-bahavani-sandwich-vijay-nagar,"Shop 2 Amar Darshan, 159Chikatsak Nagar, Vijay Nagar, Indore",Maa Bahavani Sandwich
https://www.zomato.com/indore/indian-burger-company-vijay-nagar,"B-178, SCH 113, Behind Nakshatra, Vijay Nagar, Indore",Indian Burger Company
https://www.zomato.com/indore/its-the-sandwich-vijay-nagar,"B-178, SCH 113, Vijay Nagar, Indore",It's The Sandwich
https://www.zomato.com/indore/jhakaas-foods-vijay-nagar,"183, Scheme 78, Part 2, Near Kanak Hospital, Vijay Nagar, Indore",Jhakaas Foods
https://www.zomato.com/indore/kanha-dhaba-vijay-nagar,"AG 139, Scheme 54, Vijay Nagar, Indore",Kanha Dhaba
https://www.zomato.com/indore/eats-needs-bhawar-kuan,"Bhawar Kua Square, Palsikar Colony, Bhawar Kuan, Indore",Eats & Needs
https://www.zomato.com/indore/bricks-and-barrels-kyro-bhawar-kuan,"Fortune Aura Rooftop, 1, Gurmeet Nagar, Main Road, Bhawar Kuan, Indore",Bricks And Barrels -KYRO
https://www.zomato.com/indore/rijha-point-and-everfresh-bombay-bazaar,"18, Bhagat Singh Marg, Bombay Bazaar, Indore",Rijha Point and Everfresh
https://www.zomato.com/indore/shri-riddhi-siddhi-new-palasia,"F 207, B- Barwani Plaza, New Palasia, Indore",Shri Riddhi Siddhi
https://www.zomato.com/indore/shri-raj-rajeshwari-balaji-sweets-and-namkeen-rau,"Shop 1 - 2, Lotus Market, Opposite Sule Toll Kanta, Rau, Indore",Shri Raj Rajeshwari Balaji Sweets And Namkeen
https://www.zomato.com/indore/nawabi-zayka-1-hig-lig,"111, Behind Apollo Hospital, MIG Colony, HIG-LIG, Indore",Nawabi Zayka
https://www.zomato.com/indore/thiya-navlakha,"162, Indira Ekta Nagar, Musakhedi, Navlakha, Indore",Thiya
https://www.zomato.com/indore/egg-house-khajrana,"Shalimar Colony, Near Rockwood School, Indore, Khajrana, Indore",Egg House
https://www.zomato.com/indore/atrangi-express-hig-lig,"10, Jagjeevan Ram Nagar, HIG-LIG, Indore",Atrangi Express
https://www.zomato.com/indore/choice-nakeem-bhawar-kuan,"18, 19, shiv dham, limbodi, khandwa road, Bhawar Kuan, Indore",Choice Nakeem
https://www.zomato.com/indore/taste-of-home-hig-lig,Delivery Only,Taste Of Home
https://www.zomato.com/indore/mere-sai-restro-and-cafe-khajrana,"6 A, Pipliya Rao, Ring Road, Near Gurudwara, Khajrana, Indore",Mere Sai Restro And Cafe
https://www.zomato.com/indore/anand-bhog-sweets-and-namkeen-vijay-nagar,"52, New Dewas Road, Vijay Nagar, Indore",Anand Bhog Sweets And Namkeen
https://www.zomato.com/indore/tandoori-veg-family-restaurant-mess-vijay-nagar,"163, 172 Bhagwandin Nagar, Scheme 74, Behind Sapna Sangeeta, Vijay Nagar, Indore",Tandoori Veg Family Restaurant mess
https://www.zomato.com/indore/sliderz-vijay-nagar,"F32, Scheme 54, Opposite Meghdoot Garden, Vijay Nagar, Indore",Sliderz!
https://www.zomato.com/indore/oms-kitchen-vijay-nagar,"Survey 166/1/2, Gram Tejpur Gadbadi, AB Road, Vijay Nagar, Indore",Om's Kitchen
https://www.zomato.com/indore/the-big-ms-vijay-nagar,"F32, Scheme 54, Opposite Meghdoot Garden, Vijay Nagar, Indore",The Big M's
https://www.zomato.com/indore/swadishtum-vijay-nagar,"F32, Scheme 54, Opposite Meghdoot Garden, Vijay Nagar, Indore",Swadishtum
https://www.zomato.com/indore/parathas-and-kulchas-vijay-nagar,"F32, Scheme 54, Opposite Meghdoot Garden, Vijay Nagar, Indore",Parathas and Kulchas
https://www.zomato.com/indore/not-just-khichdi-vijay-nagar,"F32, Scheme 54, Opposite Meghdoot Garden, Vijay Nagar, Indore",Not Just Khichdi
https://www.zomato.com/indore/moms-kitchen-1-hig-lig,"Old 51, Sanjay Nagar, HIG-LIG, Indore",Mom's Kitchen
https://www.zomato.com/indore/f-y-i-new-palasia,"Commerce House, Near 56 Shops, New Palasia, Indore",F.Y.I
https://www.zomato.com/indore/royals-cafe-vijay-nagar,"G-4, 130 Ankur Palace, Scheme 54, Vijay Nagar, Indore",Royals Cafe
https://www.zomato.com/indore/food-world-vijay-nagar,"FF 36, Main Road, Opposite Meghdoot Park, Scheme 54, Vijay Nagar, Indore",Food World
https://www.zomato.com/indore/salt-and-pepper-hotel-amar-vilas-press-complex,"Hotel Amar Vilas, 1, Chandra Nagar, AB Road, Press Complex, Indore",Salt and Pepper - Hotel Amar Vilas
https://www.zomato.com/indore/eat-n-treat-new-palasia,"LG-15, Silver Arcade, Chappan Dukan, Opposite Dolphin Hospital, New Palasia, Indore",Eat N Treat
https://www.zomato.com/indore/impressions-hotel-kanchan-tilak-new-palasia,"Hotel Kanchan Tilak, 58/2, MG Road, New Palasia, Indore",Impressions - Hotel Kanchan Tilak
https://www.zomato.com/indore/occasion-hotel-amar-vilas-press-complex,"1, Hotel Amar Vilas, Chandra Nagar, AB Road, Press Complex, Indore",Occasion - Hotel Amar Vilas
https://www.zomato.com/indore/the-roof-new-palasia,"Hotel Kanchan Tilak, 582/2, MG Road, New Palasia, Indore",The Roof
https://www.zomato.com/indore/spicyka-vijay-nagar,"Mallhar Mega Mall, 3rd Floor, Food Court, Vijay Nagar, Indore",Spicyka
https://www.zomato.com/indore/ashirwad-bhojnalaya-vijay-nagar,"Shop 20, Opposite Mangal City Mall, Vijay Nagar, Indore",Ashirwad Bhojnalaya
https://www.zomato.com/indore/indori-tadka-restaurant-khajrana,"1-A, Patel Vihar, Kanadia Road, Khajrana, Indore",Indori Tadka Restaurant
https://www.zomato.com/indore/indian-pizzeria-vijay-nagar,"S-11, Shekhar Planet, Scheme 54, Near Reliance Fresh, Vijay Nagar, Indore",Indian Pizzeria
https://www.zomato.com/indore/lsd-love-sugar-dough-vijay-nagar,"Scheme 54, Vijay Nagar, Indore",LSD - Love Sugar & Dough
https://www.zomato.com/indore/strength-protein-bar-kitchen-vijay-nagar,"Shop 14, Shekhar Planet, Behind Reliance Fresh, Vijay Nagar, Indore",Strength Protein Bar & Kitchen
https://www.zomato.com/indore/the-boat-shack-vijay-nagar,"65, Scheme 78-II, Opposite Prestige College, Vijay Nagar, Indore",The Boat Shack
https://www.zomato.com/indore/indori-food-corner-1-vijay-nagar,"Shop 2, Plot 291, Sector A, Near Mahalaxmi Mata Temple, Vijay Nagar, Indore",Indori Food Corner
https://www.zomato.com/indore/naturas-foodies-point-vijay-nagar,"Rajat Jayanti Complex, Vijay Nagar, Indore",Naturas Foodies Point
https://www.zomato.com/indore/naturas-foodies-point-vijay-nagar,"Rajat Jayanti Complex, Vijay Nagar, Indore",Naturas Foodies Point
https://www.zomato.com/rathore-momos-colcata-roll-food-truck,"Opposite Megdood Garden, Vijay Nagar, Indore",Rathore Momos & Colcata Roll
https://www.zomato.com/indore/livup-cafebar-lounge-vijay-nagar,"UG 34/34A, Orbit Mall, AB Road, Vijay Nagar, Indore",Livup Cafebar & Lounge
https://www.zomato.com/indore/club-cafe-vijay-nagar,"1-2, GP Plaza, New Sheetal Nagar, Near Medanta Hospital, Vijay Nagar, Indore",Club Cafe
https://www.zomato.com/indore/hi5-cafe-yn-road,"LG 6-7-8, City Center, M.G. Road, YN Road, Indore",Hi5 Cafe
https://www.zomato.com/indore/maan-bakery-old-palasia,"414/10, Tilak Nagar, Old Palasia, Indore",Maan Bakery
https://www.zomato.com/indore/sweet-little-bakery-khajrana,"66, Utkarsh Vihar Colony, Khajrana Main Road, Khajrana, Indore",Sweet Little Bakery
https://www.zomato.com/indore/seon-veg-restaurant-vijay-nagar,"UG-21, Mangal City Mall, Vijay Nagar, Indore",seon veg restaurant
https://www.zomato.com/indore/food-centre-yn-road,"G-49 A, City Center, YN Road, Indore",Food Centre
https://www.zomato.com/indore/mangal-bistro-vijay-nagar,"Hotel Mangal City, A-1, PU4, Scheme 54, Vijay Nagar, Indore",Mangal Bistro
https://www.zomato.com/indore/new-chhappan-bhog-old-palasia,"LG-5, Gemini Tower, Near Saket Square, Anand Bazaar, Khajrana Road, Old Palasia, Indore",New Chhappan Bhog
https://www.zomato.com/indore/gfc-the-great-food-company-old-palasia,"15/2, UG-1, Near Navneet Darshan, Old Palasia, Indore",GFC - The Great Food Company
https://www.zomato.com/indore/the-lounge-bar-hotel-amar-vilas-press-complex,"Hotel Amar Vilas, 1, Chandra Nagar, A.B. Road, Press Complex, Indore",The Lounge Bar - Hotel Amar Vilas
https://www.zomato.com/indore/golden-treat-south-tukoganj,"2-A, Hotel Crown Palace, Kanchan Bagh, Near Geeta Bhawan Square, South Tukoganj, Indore",Golden Treat
https://www.zomato.com/indore/shri-bhojanalaya-old-palasia,"15, Sona Palace, Baikunt Dham, Khajrana Main Road, Anand Bazaar, Old Palasia, Indore",Shri Bhojanalaya
https://www.zomato.com/indore/anand-shree-fruit-bonanza-vijay-nagar,"2, PU4, Scheme 54, Opposite Prestige College, Bombay Hospital, Vijay Nagar, Indore",Anand Shree Fruit Bonanza
https://www.zomato.com/indore/couple-lounge-hotel-amar-vilas-press-complex,"Hotel Amar Vilas, 1, Chandra Nagar, A.B. Road, Press Complex, Indore",Couple Lounge - Hotel Amar Vilas
https://www.zomato.com/indore/pack-serve-1-vijay-nagar,"34, Bhagyashree Colony, Near HP Petrol Pump, Vijay Nagar, Indore",Pack & Serve
https://www.zomato.com/indore/gujrat-fish-chicken-khajrana,"Shop 1, Patel Vihar, Kanadia Road, Opposite Essar Petrol Pump, Khajrana, Indore",Gujrat Fish & Chicken
https://www.zomato.com/indore/punjabi-twist-md-khajrana,"11, Ground Floor, Shanti Vihar, Near Shehnai 2, Kanadia Road, Khajrana, Indore",Punjabi Twist MD
https://www.zomato.com/indore/cafe-paprika-vijay-nagar,"Malhar Mega Mall, Shop 7, 3rd Floor, Food Court, Vijay Nagar, Indore",Cafe Paprika
https://www.zomato.com/indore/cafe-chokolade-vijay-nagar,"Plot 124, CH Scheme 74 C, Vijay Nagar, Indore",Cafe Chokolade
https://www.zomato.com/indore/chinese-tapari-old-palasia,"20-21, Municipal Market, Old Palasia, Indore",Chinese Tapari
https://www.zomato.com/indore/amaltas-south-tukoganj,"11/5, South Tukoganj, Nathmandir Road, Near Treasure Island Mall, South Tukoganj, Indore",Amaltas
https://www.zomato.com/indore/vidorra-old-palasia,"1001, Rooftop, Shekhar Central, Palasia Square, Old Palasia, Indore",Vidorra
https://www.zomato.com/indore/santushti-old-palasia,"319, Tilak Nagar, Old Palasia, Indore",Santushti
https://www.zomato.com/indore/shree-mahaveer-khajrana,"Near Pick N Move, Bengali Square, Kanadia Road, Khajrana, Indore",Shree Mahaveer
https://www.zomato.com/indore/om-ji-vada-pav-new-palasia,"29-31, Ashram Complex, Behind 56 Shops, New Palasia, Indore",Om ji Vada Pav
https://www.zomato.com/indore/addys-family-restaurant-khajrana,"832, Ganesh Puri, Khajrana Mandir Service Road, Khajrana, Indore",Addy's Family Restaurant
https://www.zomato.com/indore/mhow-kulfi-new-palasia,"UG-4, One Centre, Opposite 56 Shops, New Palasia, Indore",Mhow Kulfi
https://www.zomato.com/indore/thelewala-south-tukoganj,"4th Floor, Treasure Island, South Tukoganj, Indore",Thelewala
https://www.zomato.com/indore/satwik-restaurant-old-palasia,"108, Ashirwad Complex, Kanadiya Road, Sanvid Nagar, Old Palasia, Indore",Satwik Restaurant
https://www.zomato.com/indore/grab-run-cafe-khajrana,"774/2/1, Khajrana Main Road, Near Shantiniketan Appartment,Opposite Axis Bank, Khajrana, Indore",Grab & Run Cafe
https://www.zomato.com/indore/prayas-foods-1-new-palasia,"Ashram Complex, New Palasia, Indore",Prayas Foods
https://www.zomato.com/indore/daddys-fried-potato-new-palasia,"UG 12, 56 Shop, Silver Arcade, 56 Shops, New Palasia, Indore",Daddy's Fried Potato
https://www.zomato.com/indore/food-island-1-new-palasia,"10/1, Bhakhatgarh Tower, New Palasia, Indore",Food Island
https://www.zomato.com/indore/mars-delivery-new-palasia,"3/5, Gold Stone Building, Near 56 Shops, New Palasia, Indore",Mars Delivery
https://www.zomato.com/indore/patang-hotel-daksh-residency-vijay-nagar,"Hotel Daksh Residency, 16, Ground Floor, Scheme 54, Opposite Meghdoot Garden, Vijay Nagar, Indore",Patang - Hotel Daksh Residency
https://www.zomato.com/indore/jain-shree-thaliwala-vijay-nagar,"Plot 48, Scheme 78, Part II, Vijay Nagar, Indore",Jain Shree Thaliwala
https://www.zomato.com/indore/aajibai-sweets-vijay-nagar,"Nipania, Near Apollo DB City, Vijay Nagar, Indore",Aajibai Sweets
https://www.zomato.com/indore/bakers-lounge-yn-road,"Near Rani Sati Gate, YN Road, Indore",Baker's Lounge
https://www.zomato.com/indore/biso-citrus-hotel-vijay-nagar,"Scheme 54, Opposite Meghdoot Garden, Vijay Nagar, Indore",Biso - Citrus Hotel
https://www.zomato.com/indore/shree-prathvilok-thali-geeta-bhavan,"101, Tulsi Tower, Geeta Bhawan Square, Geeta Bhavan, Indore",Shree Prathvilok Thali
https://www.zomato.com/indore/south-indian-coffee-house-hig-lig,"LIG Square, HIG-LIG, Indore",South Indian Coffee House
https://www.zomato.com/indore/paratha-house-old-palasia,"G-1, Rafeal Tower,8/2, Old Palasia, Indore",Paratha House
https://www.zomato.com/indore/buddys-south-tukoganj,"M.G. Road, Near Treasure Island Mall, South Tukoganj, Indore",Buddy's
https://www.zomato.com/indore/haveli-the-bungalow-cafe-1-vijay-nagar,"FH-15, Scheme 54, Vijay Nagar, Indore",Haveli The Bungalow Cafe
https://www.zomato.com/indore/delicious-hut-hig-lig,"115 & 116, Ground Floor, Anoop Nagar, Parasoli Apartments, HIG-LIG, Indore",Delicious Hut
https://www.zomato.com/indore/royal-bakers-vijay-nagar,"295/3, Sheetal Nagar, Banganga, Vijay Nagar, Indore",Royal Bakers
https://www.zomato.com/indore/minizza-vijay-nagar,"F-32 Scheme 54, Opposite Meghdoot Garden, Vijay Nagar, Indore",Minizza
https://www.zomato.com/indore/sky-hi-hig-lig,"605-606, 7th Floor, Onam Plaza, A.B. Road, HIG-LIG, Indore",Sky Hi
https://www.zomato.com/indore/coco-tree-old-palasia,"Behind Saket Club, Old Palasia, Indore",Coco Tree
https://www.zomato.com/indore/hello-foody-vijay-nagar,"Platinum Plaza, Opposite NRK Bussiness Park, Vijay Nagar, Indore",Hello Foody
https://www.zomato.com/indore/jai-mahakal-sweets-namkeen-vijay-nagar,"Hat Maidan Squre, AB Road, Mangliya, Vijay Nagar, Indore",Jai Mahakal Sweets & Namkeen
https://www.zomato.com/indore/wabi-sabi-new-palasia,"11, Lower Ground, Silver Arcade, 56 Dukan Street, New Palasia, Indore",Wabi Sabi
https://www.zomato.com/indore/bholainath-fariyali-khichdi-center-geeta-bhavan,"Shop G 12, Ratlam Kothi, Geeta Bhavan, Indore",Bholainath Fariyali Khichdi Center
https://www.zomato.com/indore/pepper-salsa-hig-lig,"338, Sch 91, Malwa Mill, Anaj Mandi Near Panchmukhi Hanuman Mandir, HIG-LIG, Indore",Pepper Salsa
https://www.zomato.com/indore/shree-fresho-vijay-nagar,"Opposite Janta Tol Kanta, Talawali Chanda, Vijay Nagar, Indore",Shree Fresho
https://www.zomato.com/indore/southindees-1-vijay-nagar,"79, Shyam Nagar NX A MR 10 Square, Vijay Nagar, Indore",Southindees
https://www.zomato.com/indore/sai-tiffin-centre-vijay-nagar,"Sector-R 577-578, Sai Shraddha Apartment, Mahalaxmi Nagar, Vijay Nagar, Indore",Sai Tiffin Centre
https://www.zomato.com/indore/gusto-cafe-and-restro-vijay-nagar,"191, Mahalaxmi Nagar, Opposite Bombay Hospital, Near Jash Garden, Vijay Nagar, Indore",Gusto Cafe and Restro
https://www.zomato.com/indore/food-studio-by-south-avenue-south-tukoganj,"9/1, Hotel South Avenue,Near Jaal Auditorium, South Tukoganj, Indore",Food Studio by South Avenue
https://www.zomato.com/indore/tasty-foods-vijay-nagar,"Gate 2, Apollo DB City, Nipania Main Road, Vijay Nagar, Indore",Tasty Foods
https://www.zomato.com/indore/dravya-vijay-nagar,"Shop 14, SED Apartments, Opposite Mangal City Mall, Vijay Nagar, Indore",Dravya
https://www.zomato.com/indore/shyam-sandwich-1-new-palasia,"UG-1, KK Bapna Arcade, Near Apollo Square, New Palasia, Indore",Shyam Sandwich
https://www.zomato.com/indore/nanaksar-vijay-nagar,"Shop 17, 18, 19, Dewas Naka, Near Satguru Skoda, Vijay Nagar, Indore",Nanaksar
https://www.zomato.com/indore/hangout-cafe-vijay-nagar,"289-A G3, Mahalaxmi Nagar, In Front Of Satguru Boys Hostel, Vijay Nagar, Indore",Hangout Cafe
https://www.zomato.com/indore/jai-bajrang-bombay-bhel-new-palasia,"Aashram Complex, 56 Dukan, New Palasia, Indore",Jai Bajrang Bombay Bhel
https://www.zomato.com/indore/hashwood-cafe-old-palasia,"613, 6th Floor, Shekhar Central, Palasiya Square, Old Palasia, Indore",Hashwood Cafe
https://www.zomato.com/indore/paneer-king-jail-road,"6, Park Road, Vallabh Nagar, Beneath Rajkumar Bridge, Near Victoria Building, Jail Road, Indore",Paneer King
https://www.zomato.com/indore/ramesh-masala-dosa-vijay-nagar,"Meghdoot Garden, Vijay Nagar, Indore",Ramesh Masala Dosa
https://www.zomato.com/indore/vrindavan-vatika-vijay-nagar,"Vrindavan Food Villa, Scheme 78, Opposite Prestige College, Vijay Nagar, Indore",Vrindavan Vatika
https://www.zomato.com/indore/bff-big-indian-food-factory-bhawar-kuan,"G2, Anish Heritage, 408 Indrapuri Colony, Bhawar Kuwan, Indore",BFF - Big Indian Food Factory
https://www.zomato.com/indore/chick-n-fish-vijay-nagar,"54, 8-A, Rajat Jayanti Complex School, Vijay Nagar, Indore",Chick n Fish
https://www.zomato.com/indore/bawarchi-khana-yn-road,"Kazi Ki Chal, Malva Mill Road, Indore, YN Road, Indore",Bawarchi Khana
https://www.zomato.com/indore/food-moms-restaurant-hig-lig,"70, Sanjay Nagar, Near Anoop Cinemas, HIG-LIG, Indore",Food Mom's Restaurant
https://www.zomato.com/indore/burger-maker-world-geeta-bhavan,"Near St. Paul School, Lalaram Nagar, Geeta Bhavan, Indore",Burger Maker World
https://www.zomato.com/indore/puran-phalahari-new-palasia,"Opposite DM Tower, Zanzeerwala Square, New Palasia, Indore",Puran Phalahari
https://www.zomato.com/indore/lig-maggi-pasta-geeta-bhavan,"Opposite Shatabdi Travels, Geeta Bhavan, Indore",Lig Maggi & Pasta
https://www.zomato.com/indore/swad-thali-mr-10-road,"Barfani Dham Road, MR 9, Ring Road Square, MR 10 Road, Indore",Swad Thali
https://www.zomato.com/indore/bapu-ki-kutiya-vijay-nagar,"Plot 2, Lower Ground 1, Vijay Nagar, Indore",Bapu Ki Kutiya
https://www.zomato.com/indore/dlive-kitchen-vijay-nagar,"Scheme 94, Bombay Hospital, Ring Road, Vijay Nagar, Indore",DLive Kitchen
https://www.zomato.com/indore/shree-atithi-restaurant-mr-10-road,"1, Aadarsh Molik Nagar, MR 10 Road, Indore",Shree Atithi Restaurant
https://www.zomato.com/indore/jain-namkeen-vijay-nagar,"Shop 6, Shaheed Rajguru Parisar, Vijay Nagar, Indore",Jain Namkeen
https://www.zomato.com/indore/om-namkeen-new-palasia,"Chain Singh Ka Bageecha, Near 56 Shops, New Palasia, Indore",Om Namkeen
https://www.zomato.com/indore/kup-puff-new-palasia,"Onam Plaza, Basement, New Palasia, Indore",Kup & Puff
https://www.zomato.com/indore/the-fat-indori-yn-road,"22/14, YN Road, Indore",The Fat Indori
https://www.zomato.com/indore/food-palace-family-restaurant-hig-lig,"8-C, Subhash Nagar, Opposite Police Chowki, HIG-LIG, Indore",Food Palace Family Restaurant
https://www.zomato.com/indore/surestay-plus-by-best-western-vijay-nagar,"B 306, PU 4, Rasoma Circle, AB Road, Vijay Nagar, Indore",SureStay Plus By Best Western
https://www.zomato.com/indore/maa-baglamukhi-everfresh-chinese-house-khajrana,"367, Scheme 94, Bangali Square, Near B.S.N.L Office, Khajrana, Indore",Maa Baglamukhi Everfresh & Chinese House
https://www.zomato.com/indore/maa-baglamukhi-everfresh-chinese-house-khajrana,"367, Scheme 94, Bangali Square, Near B.S.N.L Office, Khajrana, Indore",Maa Baglamukhi Everfresh & Chinese House
https://www.zomato.com/indore/hotel-highway-1-vijay-nagar,"5, Bhagyashree Colony, Vijay Nagar, Indore",Hotel Highway
https://www.zomato.com/indore/speed-breaker-fast-food-vijay-nagar,"58 Chikitsak Nagar, Opposite Bombay Hospital, Scheme 94. Indore, Vijay Nagar, Indore",Speed Breaker Fast Food
https://www.zomato.com/indore/milap-the-pan-destination-new-palasia,"Upper Ground 3, One Centre, Opposite Shop 56, New Palasia, Indore",Milap The Pan Destination
https://www.zomato.com/indore/sharma-ji-ki-kutia-vijay-nagar,"160-A, Tulsi Nagar, Opposite BCM Paradise, Vijay Nagar, Indore",Sharma Ji Ki Kutia
https://www.zomato.com/indore/sankalp-bhojnalay-vijay-nagar,"LG-4, Sapphire Heights, A.B Road, Opposite C21 Mall, Vijay Nagar, Indore",Sankalp Bhojnalay
https://www.zomato.com/indore/chintus-momos-vijay-nagar,"44/5, Meghdoot Nagar, Near Advance Public School, Vijay Nagar, Indore",Chintu's Momos
https://www.zomato.com/indore/rajesh-pani-puri-chat-centre-jail-road,"Chiman Bagh Square, Jail Road, Indore",Rajesh pani Puri Chat Centre
https://www.zomato.com/indore/the-conical-twist-new-palasia,"Shop 9, Upper Ground Floor, One Centre, Chappan Dukkan, New Palasia, Indore",The Conical Twist
https://www.zomato.com/indore/shree-sweets-vijay-nagar,"33-34, Sharaddha Shree Colony, MR 9 Road, Near Barfani Dham, Vijay Nagar, Indore",Shree Sweets
https://www.zomato.com/indore/cafe-addiction-1-vijay-nagar,"672, Sch 114, Part 2, Anurag Nagar, Vijay Nagar, Indore",Cafe Addiction
https://www.zomato.com/indore/nakoda-khaman-1-vijay-nagar,"WA-86, SCH.NO.94, Gulab Bagh Colony, Bombay Hospital Service Road, Ring Road, Vijay Nagar, Indore",Nakoda Khaman
https://www.zomato.com/indore/pooja-kanchan-pan-khajrana,"1, Khajrana Main Road, Khajrana, Indore",Pooja Kanchan Pan
https://www.zomato.com/indore/shree-mahalaxmi-moong-ke-bhajiye-1-hig-lig,"10/1, D- Part, LIG Square, AB Road, HIG-LIG, Indore",Shree Mahalaxmi Moong Ke Bhajiye
https://www.zomato.com/indore/dilli-darbar-khajrana,"6, Multani Colony, Near Alif House, Khajrana Road, Khajrana Square, Indore",Dilli Darbar
https://www.zomato.com/indore/padmawati-parshawa-namkeen-khajrana,"283, Goyal Nagar, Ring Road, Indore, Khajrana, Indore",Padmawati Parshawa Namkeen
https://www.zomato.com/indore/indori-chai-adda-press-complex,"Shop 14, Shopping Complex, Near LIG Gurudwara, Press Complex, Indore",Indori Chai Adda
https://www.zomato.com/indore/food-fantasy-1-vijay-nagar,"106, PU 4, Behind C21 Mall, Vijay Nagar, Indore",Food Fantasy
https://www.zomato.com/indore/charcoal-eats-new-palasia,"13/1- 8, Kshitij, Opposite Manpasand Park, New Palasia, Indore",Charcoal Eats
https://www.zomato.com/indore/atkt-cafe-1-khajrana,"Shop 7, Gangotri Apartment, Near Shakuntaladevi Hospital, Khajrana, Indore",ATKT Cafe
https://www.zomato.com/indore/cafe-351-vijay-nagar,"G-2, 66, Ratanlok Colony, Scheme 53, Vijay Nagar, Indore",Cafe 351
https://www.zomato.com/indore/moms-rasoi-hig-lig,"270/15, Nanda Nagar, Jhanda Chowk, Indore, HIG-LIG, Indore",Mom's Rasoi
